SceneId,MapId,levelName,Chaper,MapName,MapRand,Diffcult,GroupName,ShowCount,TargetCount,MapType,CardAndKey,KeyCount,TimeLimit,countScore,BuffTypeList,PropsTypeList,CommonDropList,CommonDropCount,Gold,ConsumePropList,Prestige,FrontMapId
SE0004,MA00409,"""0-4-9""",CH0000,["chr/jigsaw_chr_box"],0,[],[],[],[10],4,"[""DR1012"",""DR2014""]",0,120,"[10000,14000,19502]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00403"],PE01,"[""currency"",""IT0011"",""count"",190]","[[""currency"",""IT0020"",""count"",7]]","[""item"",""IT0030"",""count"",7]","[[""level"",""MA00408"",""count"", 1]]"
SE0004,MA00410,"""0-4-10""",CH0000,["chr/dif_chr_box"],0,"[{""3"":0,""2"":0,""1"":0,""0"":9}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[9],3,"[""DR1010"",""DR2013""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00404"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA00409"",""count"", 1]]"
SE0004,MA00411,"""0-4-11""",CH0000,["chr/scene_chr_box"],0,"[{""3"":0,""2"":0,""1"":0,""0"":12}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[12],0,"[""DR1011"",""DR2014""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00404"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA00410"",""count"", 1]]"
SE0004,MA00412,"""0-4-12""",CH0000,["chr/jigsaw_chr_box"],0,[],[],[],[12],4,"[""DR1012"",""DR2015""]",0,120,"[10000,14000,19503]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00404"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA00411"",""count"", 1]]"
SE0004,MA00413,"""0-4-13""",CH0000,["chr/jigsaw_chr_box"],0,[],[],[],[12],4,"[""DR1010"",""DR2014""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00404"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA00412"",""count"", 1]]"
SE0004,MA00414,"""0-4-14""",CH0000,["chr/scene_chr_box"],0,"[{""3"":0,""2"":0,""1"":1,""0"":11}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[12],1,"[""DR1011"",""DR2015""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00404"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA00413"",""count"", 1]]"
SE0004,MA00415,"""0-4-15""",CH0000,["chr/doubt_chr_box"],0,"[{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1}]",[],[],[10],6,"[""DR1012"",""DR2016""]",0,100,"[10000,14000,19504]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00414"",""count"", 1]]"
SE0004,MA00416,"""0-4-16""",CH0000,["chr/dif_chr_box"],0,"[{""3"":0,""2"":0,""1"":0,""0"":12}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[12],3,"[""DR1010"",""DR2015""]",0,100,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00415"",""count"", 1]]"
SE0004,MA00417,"""0-4-17""",CH0000,["chr/scene_chr_box"],0,"[{""3"":0,""2"":0,""1"":2,""0"":12}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[14],0,"[""DR1011"",""DR2016""]",0,100,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00416"",""count"", 1]]"
SE0004,MA00418,"""0-4-18""",CH0000,["chr/scene_chr_box"],0,"[{""3"":0,""2"":0,""1"":4,""0"":10}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[14],1,"[""DR1012"",""DR2017""]",0,100,"[10000,14000,19505]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00417"",""count"", 1]]"
SE0004,MA00419,"""0-4-19""",CH0000,["chr/dif_chr_box"],0,"[{""3"":0,""2"":0,""1"":0,""0"":12}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[12],3,"[""DR1010"",""DR2016""]",0,100,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00418"",""count"", 1]]"
SE0004,MA00420,"""0-4-20""",CH0000,["chr/jigsaw_chr_box"],0,[],[],[],[12],4,"[""DR1011"",""DR2017""]",0,100,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00419"",""count"", 1]]"
SE0004,MA00421,"""0-4-??""",CH0000,["chr/scene_chr_box"],0,"[{""3"":0,""2"":0,""1"":4,""0"":12}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[16],2,"[""DR1012"",""DR2018""]",0,90,"[10000,14000,19506]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00419"",""count"", 1]]"
SE0004,MA00422,"""0-4-??""",CH0000,["chr/scene_chr_box"],0,"[{""3"":0,""2"":0,""1"":4,""0"":12}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[16],0,"[""DR1010"",""DR2017""]",0,90,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00419"",""count"", 1]]"
SE0004,MA00423,"""0-4-??""",CH0000,["chr/scene_chr_box"],0,"[{""3"":0,""2"":0,""1"":6,""0"":10}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[16],1,"[""DR1011"",""DR2018""]",0,90,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00419"",""count"", 1]]"
SE0004,MA00424,"""0-4-??""",CH0000,["chr/dif_chr_box"],0,"[{""3"":0,""2"":0,""1"":0,""0"":12}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[12],3,"[""DR1012"",""DR2019""]",0,90,"[10000,14000,19507]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00419"",""count"", 1]]"
SE0004,MA00425,"""0-4-??""",CH0000,["chr/jigsaw_chr_box"],0,[],[],[],[12],4,"[""DR1010"",""DR2018""]",0,90,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00419"",""count"", 1]]"
SE0004,MA00426,"""0-4-??""",CH0000,["chr/doubt_chr_box"],0,"[{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1}]",[],[],[12],6,"[""DR1011"",""DR2019""]",0,90,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00419"",""count"", 1]]"
SE0004,MA00427,"""0-4-??""",CH0000,["chr/jigsaw_chr_box"],0,[],[],[],[14],4,"[""DR1012"",""DR2020""]",0,90,"[10000,14000,19508]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR00405"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA00419"",""count"", 1]]"
SE0101,MA01101,"""1-1-1""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":0,""2"":0,""1"":0,""0"":6}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[6],2,"[""DR1001"",""DR2001""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["AL01101"],1,"[""currency"",""IT0011"",""count"",130]","[[""currency"",""IT0020"",""count"",5]]","[""item"",""IT0030"",""count"",5]","[[""task"", ""TA_0012"", ""status"", 2]]"
SE0101,MA01102,"""1-1-2""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":0,""2"":0,""1"":3,""0"":3}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[6],0,"[""DR1001"",""DR2002""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["AL01102"],2,"[""currency"",""IT0011"",""count"",130]","[[""currency"",""IT0020"",""count"",5]]","[""item"",""IT0030"",""count"",5]","[[""level"",""MA01101"",""count"", 1]]"
SE0101,MA01103,"""1-1-3""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":0,""2"":2,""1"":4,""0"":2}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[8],2,"[""DR1001"",""DR2003""]",0,120,"[10000,14000,19500]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01102"],PE01,"[""currency"",""IT0011"",""count"",160]","[[""currency"",""IT0020"",""count"",6]]","[""item"",""IT0030"",""count"",6]","[[""level"",""MA01102"",""count"", 1]]"
SE0101,MA01104,"""1-1-4""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":0,""2"":4,""1"":4,""0"":0}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[8],0,"[""DR1001"",""DR2004""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01102"],PE01,"[""currency"",""IT0011"",""count"",160]","[[""currency"",""IT0020"",""count"",6]]","[""item"",""IT0030"",""count"",6]","[[""level"",""MA01103"",""count"", 1]]"
SE0101,MA01105,"""1-1-5""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":0,""2"":4,""1"":4,""0"":0}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[8],1,"[""DR1001"",""DR2005""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01102"],PE01,"[""currency"",""IT0011"",""count"",160]","[[""currency"",""IT0020"",""count"",6]]","[""item"",""IT0030"",""count"",6]","[[""level"",""MA01104"",""count"", 1]]"
SE0101,MA01106,"""1-1-6""",CH0001,["sch/dif_sch_garden"],0,"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[8],3,"[""DR1001"",""DR2006""]",0,120,"[10000,14000,19501]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01103"],PE01,"[""currency"",""IT0011"",""count"",190]","[[""currency"",""IT0020"",""count"",7]]","[""item"",""IT0030"",""count"",7]","[[""level"",""MA01105"",""count"", 1]]"
SE0101,MA01107,"""1-1-7""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":0,""2"":4,""1"":4,""0"":0}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[8],2,"[""DR1001"",""DR2007""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01103"],PE01,"[""currency"",""IT0011"",""count"",190]","[[""currency"",""IT0020"",""count"",7]]","[""item"",""IT0030"",""count"",7]","[[""level"",""MA01106"",""count"", 1]]"
SE0101,MA01108,"""1-1-8""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":0,""2"":4,""1"":4,""0"":2}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[10],0,"[""DR1001"",""DR2008""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01103"],PE01,"[""currency"",""IT0011"",""count"",190]","[[""currency"",""IT0020"",""count"",7]]","[""item"",""IT0030"",""count"",7]","[[""level"",""MA01107"",""count"", 1]]"
SE0101,MA01109,"""1-1-9""",CH0001,["sch/jigsaw_sch_garden"],0,[],[],[],[12],4,"[""DR1001"",""DR2009""]",0,120,"[10000,14000,19502]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01103"],PE01,"[""currency"",""IT0011"",""count"",190]","[[""currency"",""IT0020"",""count"",7]]","[""item"",""IT0030"",""count"",7]","[[""level"",""MA01108"",""count"", 1]]"
SE0101,MA01110,"""1-1-10""",CH0001,["sch/dif_sch_garden"],0,"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[9],3,"[""DR1001"",""DR2010""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01104"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA01109"",""count"", 1]]"
SE0101,MA01111,"""1-1-11""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":1,""2"":4,""1"":4,""0"":3}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[12],0,"[""DR1001"",""DR2011""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01104"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA01110"",""count"", 1]]"
SE0101,MA01112,"""1-1-12""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":2,""2"":4,""1"":4,""0"":1}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[12],2,"[""DR1001"",""DR2012""]",0,120,"[10000,14000,19503]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01104"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA01111"",""count"", 1]]"
SE0101,MA01113,"""1-1-13""",CH0001,["sch/jigsaw_sch_garden"],0,[],[],[],[14],4,"[""DR1001"",""DR2013""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01104"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA01112"",""count"", 1]]"
SE0101,MA01114,"""1-1-14""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":2,""2"":2,""1"":4,""0"":4}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[12],1,"[""DR1001"",""DR2014""]",0,120,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01104"],PE01,"[""currency"",""IT0011"",""count"",210]","[[""currency"",""IT0020"",""count"",8]]","[""item"",""IT0030"",""count"",8]","[[""level"",""MA01113"",""count"", 1]]"
SE0101,MA01115,"""1-1-15""",CH0001,["sch/doubt_sch_garden"],0,"[{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1},{""0"":1}]",[],[],[10],6,"[""DR1001"",""DR2015""]",0,100,"[10000,14000,19504]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01105"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA01114"",""count"", 1]]"
SE0101,MA01116,"""1-1-16""",CH0001,["sch/dif_sch_garden"],0,"[{""3"":0,""2"":0,""1"":0,""0"":12}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[12],3,"[""DR1001"",""DR2016""]",0,100,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01105"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA01115"",""count"", 1]]"
SE0101,MA01117,"""1-1-17""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":2,""2"":2,""1"":4,""0"":6}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[14],0,"[""DR1001"",""DR2017""]",0,100,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01105"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA01116"",""count"", 1]]"
SE0101,MA01118,"""1-1-18""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":2,""2"":4,""1"":4,""0"":4}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[14],1,"[""DR1001"",""DR2018""]",0,100,"[10000,14000,19505]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01105"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA01117"",""count"", 1]]"
SE0101,MA01119,"""1-1-19""",CH0001,["sch/dif_sch_garden"],0,"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[],"[{""3"":0,""2"":0,""1"":0,""0"":20}]",[12],3,"[""DR1001"",""DR2019""]",0,100,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01105"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA01118"",""count"", 1]]"
SE0101,MA01120,"""1-1-20""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":2,""2"":4,""1"":6,""0"":0}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[12],1,"[""DR1001"",""DR2020""]",0,100,"[8000,11200,15600]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01105"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA01119"",""count"", 1]]"
SE0101,MA01121,"""1-1-??""",CH0001,["sch/scene_sch_garden"],0,"[{""3"":2,""2"":5,""1"":5,""0"":4}]",[],"[{""3"":4,""2"":7,""1"":12,""0"":7}]",[16],2,"[""DR1001"",""DR2021""]",0,90,"[10000,14000,19506]","[[""item"",""IT0204"",""count"",1],[""item"",""IT0205"",""count"",1],[""item"",""IT0206"",""count"",1]]","[[""item"",""IT0201"",""count"",5],[""item"",""IT0209"",""count"",2],[""item"",""IT0202"",""count"",3]]",["NR01105"],PE01,"[""currency"",""IT0011"",""count"",240]","[[""currency"",""IT0020"",""count"",9]]","[""item"",""IT0030"",""count"",9]","[[""level"",""MA01119"",""count"", 1]]"
